id,created_at,tweet
6.62367E+17,11/5/15 20:31,"Parab\xc3\xa9ns, Porto Real, pelo anivers\xc3\xa1rio!\n#EquipeCunha #OPovoMereceRespeito https://t.co/vHKPYrP3Mw'"
6.62337E+17,11/5/15 18:31,"Data foi escolhida por ser o dia de nascimento de Ruy Barbosa, orador e estudioso da l\xc3\xadngua portuguesa no Brasil https://t.co/78SMDZGWO6'"
6.6233E+17,11/5/15 18:04,Eduardo Cunha recebe na C\xc3\xa2mara visita de pr\xc3\xadncipe do Jap\xc3\xa3o https://t.co/icO6065B5Q https://t.co/5Utlp8PnAA'
6.62319E+17,11/5/15 17:23,@CamaraDeputados aprova projeto que cancela suspens\xc3\xa3o do per\xc3\xadodo do defeso https://t.co/WW5SPh2KVm https://t.co/pZ44qydIB7'
6.62299E+17,11/5/15 16:02,"Parab\xc3\xa9ns, Cambuci, pelo anivers\xc3\xa1rio!\n#EquipeCunha #OPovoMereceRespeito https://t.co/qpfCgGQS8T'"
6.62261E+17,11/5/15 13:31,O objetivo da data \xc3\xa9 estimular o desenvolvimento cient\xc3\xadfico e a produ\xc3\xa7\xc3\xa3o cultural em todo o pa\xc3\xads https://t.co/OnTpITYh83'
6.62236E+17,11/5/15 11:53,RT @CamaraDeputados: Veja quais s\xc3\xa3o as vota\xc3\xa7\xc3\xb5es e audi\xc3\xaancias p\xc3\xbablicas previstas para hoje na C\xc3\xa2mara. https://t.co/kPbjflSclx https://t.co/x\xe2\x80\xa6'
6.61872E+17,11/4/15 11:47,RT @CamaraDeputados: Confira as atividades previstas para hoje na C\xc3\xa2mara dos Deputados. https://t.co/NVRTS1EL5V https://t.co/NPVWrTlYgd'
6.61669E+17,11/3/15 22:20,Plen\xc3\xa1rio da @CamaraDeputados aprova limite para reajuste de taxas previsto em MP https://t.co/7Ach4340jv https://t.co/ZgiJ9g3Od8'
6.61651E+17,11/3/15 21:05,Plen\xc3\xa1rio da @CamaraDeputados aprova texto-base de MP sobre pagamento de d\xc3\xadvidas tribut\xc3\xa1rias https://t.co/AuOKdVA0eF https://t.co/5fH2qF79K8'
6.5977E+17,10/29/15 16:33,Plen\xc3\xa1rio da @CamaraDeputados aprova acordo de coopera\xc3\xa7\xc3\xa3o judicial entre Brasil e Jap\xc3\xa3o https://t.co/VM6hbdR1Ui https://t.co/8hf8X3kuvj'
6.59724E+17,10/29/15 13:32,A OMS estima que mais de 5 milh\xc3\xb5es de pessoas morrem todos os anos devido ao AVC. Previna-se! https://t.co/Lh13DyOoYb'
6.59513E+17,10/28/15 23:33,Plen\xc3\xa1rio aprova MP que adia regras de parceria entre ONGs e poder p\xc3\xbablico https://t.co/P6OXQJeM7j https://t.co/BX3R9Hwgql'
6.59464E+17,10/28/15 20:18,Plen\xc3\xa1rio aprova urg\xc3\xaancia para projeto que suspende portaria sobre per\xc3\xadodo de defeso https://t.co/kZFsBPjXCj https://t.co/ApeTsA6K2K'
6.59364E+17,10/28/15 13:39,RT @CamaraDeputados: Esporte e combate \xc3\xa0s drogas s\xc3\xa3o alguns dos temas em pauta hoje na C\xc3\xa2mara. Confira a agenda. https://t.co/gUKnoygxHm ht\xe2\x80\xa6'
6.59106E+17,10/27/15 20:35,Comiss\xc3\xa3o especial criada por Cunha aprova texto-base de proposta que revoga o #EstatutoDoDesarmamento https://t.co/VaXFI9xL5q'
6.59091E+17,10/27/15 19:34,"Plen\xc3\xa1rio da @CamaraDeputados inicia Ordem do Dia para votar MP que reajusta taxas de Ibama, Ancine e Cade https://t.co/lcw9wZlqlT'"
6.58994E+17,10/27/15 13:11,RT @CamaraDeputados: Aplicativo Uber e Estatuto do Desarmamento est\xc3\xa3o entre os destaques de hoje (27) na C\xc3\xa2mara. https://t.co/bYHT0f8a9R ht\xe2\x80\xa6'
6.58931E+17,10/27/15 9:00,Bom dia! Vamos come\xc3\xa7ar esta ter\xc3\xa7a-feira com muita alegria no cora\xc3\xa7\xc3\xa3o. https://t.co/OCOAmi5MjX'
6.58599E+17,10/26/15 10:58,"RT @CamaraDeputados: Na agenda da C\xc3\xa2mara, os debates e as vota\xc3\xa7\xc3\xb5es que v\xc3\xa3o movimentar a semana. https://t.co/88ATXf4D3d https://t.co/s2G1k5\xe2\x80\xa6'"
6.58275E+17,10/25/15 13:30,"A democracia protege a liberdade humana, preservando aos direitos individuais e das minorias. https://t.co/xgVHPZdjf6'"
6.57912E+17,10/24/15 13:30,"A ONU executa um trabalho humanit\xc3\xa1rio fant\xc3\xa1stico. Por isso, fa\xc3\xa7o quest\xc3\xa3o de parabenizar a entidade. https://t.co/Y12ZTIEO1L'"
6.57306E+17,10/22/15 21:23,Eduardo Cunha vai analisar se houve atua\xc3\xa7\xc3\xa3o de @dilmabr em \xe2\x80\x9cpedaladas\xe2\x80\x9d https://t.co/GYlLGBkGoR https://t.co/z1Q73Lg9YI'
6.57255E+17,10/22/15 18:01,Deputados aprovam proposta de combate ao tr\xc3\xa1fico de drogas sint\xc3\xa9ticas https://t.co/wcQ7UJZy4e https://t.co/HzXRXwXRr2'
6.57241E+17,10/22/15 17:04,Plen\xc3\xa1rio aprova mensagens de alerta sobre escassez de \xc3\xa1gua em produtos de limpeza https://t.co/BSyAQup2wn https://t.co/fCM0iimuFV'
6.57228E+17,10/22/15 16:11,Plen\xc3\xa1rio da @CamaraDeputados aprova uso da Lei Rouanet no turismo cultural https://t.co/1IiQbxQa8p https://t.co/JyCZ2g5tz7'
6.5715E+17,10/22/15 11:02,RT @CamaraDeputados: Os eventos previstos para esta quinta-feira na C\xc3\xa2mara dos Deputados. https://t.co/i0O4OHms3n https://t.co/vMrFVmFkCI'
6.57004E+17,10/22/15 1:21,"Cunha recebeu hoje, da oposi\xc3\xa7\xc3\xa3o, novo pedido de #impeachment de @dilmabr https://t.co/6FcfoMVhO7'"
6.56987E+17,10/22/15 0:12,"Alguns \xc3\xb3rg\xc3\xa3os da imprensa erraram ao noticiar sobre o PL 5069/13, de autoria de Eduardo Cunha e outros. Entenda: https://t.co/AQNYgWUohN'"
6.56917E+17,10/21/15 19:37,Plen\xc3\xa1rio da @CamaraDeputados inicia Ordem do Dia para votar MP sobre fundo do seguro rural https://t.co/AJQOMTTk6m https://t.co/YjB1O1sU5D'
6.56825E+17,10/21/15 13:30,A alimenta\xc3\xa7\xc3\xa3o na escola \xc3\xa9 fundamental para que os estudantes tenham o melhor desempenho poss\xc3\xadvel https://t.co/GWUNtsIYXO'
6.5664E+17,10/21/15 1:16,@CamaraDeputados aprova em 1\xc2\xba turno PEC que autoriza policiais militares a acumular cargos https://t.co/kzlgdg8yqp https://t.co/9hXZ6voLhJ'
6.5662E+17,10/20/15 23:55,Plen\xc3\xa1rio da @CamaraDeputados aprova texto-base de projeto que altera regra de recursos judiciais https://t.co/KGpC0YL7Dd'
6.56576E+17,10/20/15 21:03,Plen\xc3\xa1rio aprova projeto que regulamenta direito de resposta; falta votar destaques https://t.co/CU4R6EPiYM https://t.co/0HXevzGb6e'
6.5656E+17,10/20/15 19:57,Veja ao vivo a atua\xc3\xa7\xc3\xa3o do plen\xc3\xa1rio debatendo pautas e votando a favor ou contra cada mat\xc3\xa9ria https://t.co/8dMrlhAz5s https://t.co/OF4UZ5B1bE'
6.54749E+17,10/15/15 20:02,Cunha nega acordo com governo ou oposi\xc3\xa7\xc3\xa3o sobre impeachment de @dilmabr https://t.co/QAJ5Cn3IvG http://t.co/fWvdl8uOYR'
6.54735E+17,10/15/15 19:06,Plen\xc3\xa1rio aprova autoriza\xc3\xa7\xc3\xa3o para microempreendedor usar resid\xc3\xaancia como sede da empresa https://t.co/mfn5lfj6eM http://t.co/AQsMsUd4KU'
6.54724E+17,10/15/15 18:22,C\xc3\xb3digo de prote\xc3\xa7\xc3\xa3o dos usu\xc3\xa1rios de servi\xc3\xa7os p\xc3\xbablicos \xc3\xa9 aprovado pelo Plen\xc3\xa1rio da C\xc3\xa2mara https://t.co/SrJPTIYof1 http://t.co/GuTK6mifvs'
6.54702E+17,10/15/15 16:53,Plen\xc3\xa1rio da @CamaraDeputados aprova medidas de preven\xc3\xa7\xc3\xa3o ao #bullying https://t.co/Vy38llMQPQ http://t.co/csSfvZXaS3'
6.54635E+17,10/15/15 12:28,RT @CamaraDeputados: Os destaques desta quinta-feira na C\xc3\xa2mara dos Deputados.  http://t.co/SYiAqBrk6n http://t.co/N2bqmMmFU3'
6.54257E+17,10/14/15 11:25,RT @CamaraDeputados: Os temas que v\xc3\xa3o movimentar a C\xc3\xa2mara nesta quarta-feira. http://t.co/ldhROrdMSC http://t.co/r1AfyafjfR'
6.54102E+17,10/14/15 1:09,@CamaraDeputados aprova MP que permite licita\xc3\xa7\xc3\xa3o simplificada na \xc3\xa1rea da seguran\xc3\xa7a p\xc3\xbablica https://t.co/ucq2mwv6gD http://t.co/5i7TFuOZ9x'
6.54075E+17,10/13/15 23:24,Plen\xc3\xa1rio da @CamaraDeputados aprova texto-base da MP do Programa de Preserva\xc3\xa7\xc3\xa3o do Emprego https://t.co/MLjCxmCxWJ http://t.co/DYsNxyTWkQ'
6.54035E+17,10/13/15 20:44,Plen\xc3\xa1rio inicia Ordem do Dia para votar MP sobre licita\xc3\xa7\xc3\xb5es na \xc3\xa1rea de seguran\xc3\xa7a. Ao vivo: http://t.co/5OEWACfkRX http://t.co/m5NwtHLZ4y'
6.54012E+17,10/13/15 19:13,Cunha diz que liminar do Supremo n\xc3\xa3o muda o seu papel no pedido de #impeachment de @dilmabr https://t.co/yr7dzurQxV'
6.53905E+17,10/13/15 12:07,RT @CamaraDeputados: Saiba o que ser\xc3\xa1 destaque ao longo da semana na C\xc3\xa2mara. http://t.co/HIz8PYp693 http://t.co/b82KlmnfIu'
6.52839E+17,10/10/15 13:30,"S\xc3\xb3 no ano de 2014, quase 53 mil casos de viol\xc3\xaancia contra a mulher foram denunciados http://t.co/jgpyjxukvN'"
6.52427E+17,10/9/15 10:14,"No domingo, fez isso sem me ouvir,hoje p\xc3\xbablica aonde eu e Aecio desmentimos,mostrando a absoluta falta de profissionalismo'"
6.52427E+17,10/9/15 10:13,"A rep\xc3\xb3rter da Folha D\xc3\xa9bora Alvares,pela segunda vez insiste em publicar mat\xc3\xa9ria onde os fatos inexistem e di\xc3\xa1logos faantasiosos'"
6.52426E+17,10/9/15 10:12,"A \xc3\xbaltima vez que falei com ele,tem um mes'"
6.52426E+17,10/9/15 10:11,Bom dia a todos.Quero desmentir de forma veemente que tenha tido qualquer conversa com Senador Aecio Neves.'
6.52188E+17,10/8/15 18:25,Plen\xc3\xa1rio aprova partes da MP que amplia RDC para seguran\xc3\xa7a p\xc3\xbablica; faltam destaques https://t.co/V8eR51BChg http://t.co/i8BeWyui0w'
6.52117E+17,10/8/15 13:42,"DEM,PRB e SDD j\xc3\xa1 haviam saido'"
6.52117E+17,10/8/15 13:42,O bloco foi feito para a elei\xc3\xa7\xc3\xa3o da mesa e n\xc3\xa3o tinha qq compromisso de se manter por toda a legislatura'
6.52117E+17,10/8/15 13:41,Bom dia a todos.Quero desmentir que tenha participado da dissolu\xc3\xa7\xc3\xa3o do bloco do PMDB'
6.52101E+17,10/8/15 12:39,RT @CamaraDeputados: Pauta de atividades da C\xc3\xa2mara para esta quinta-feira. http://t.co/515HUaHvNE http://t.co/JD7XaWkFu4'
6.5188E+17,10/7/15 22:00,"Hoje o Brasil celebra o Dia do Nordestino, um povo guerreiro e de personalidade cordial, orgulho do nosso pa\xc3\xads. http://t.co/bBK64Sa0fm'"
6.51865E+17,10/7/15 21:00,"O direito \xc3\xa0 vida \xc3\xa9 o fundamento, a condi\xc3\xa7\xc3\xa3o essencial para a exist\xc3\xaancia de todos os demais direitos. http://t.co/yPJ9OAJx1U'"
6.51861E+17,10/7/15 20:44,Plen\xc3\xa1rio inicia Ordem do Dia para votar MPs que trancam a pauta https://t.co/2TH0lqA4v9 http://t.co/NtC1DNXjrM'
6.51798E+17,10/7/15 16:36,Cunha critica proposta de regulamenta\xc3\xa7\xc3\xa3o da m\xc3\xaddia e defende flexibiliza\xc3\xa7\xc3\xa3o da Voz do Brasil https://t.co/0cFF5mzBO8 http://t.co/HiF2NxLybl'
6.51729E+17,10/7/15 12:03,RT @CamaraDeputados: Os destaques desta quarta na C\xc3\xa2mara dos Deputados. http://t.co/AccFB6psye http://t.co/j8g1FAv6QM'
6.51581E+17,10/7/15 2:11,@CamaraDeputados aprova projeto que facilita confisco de bens de quem financia terrorismo https://t.co/CbkA0y9oaK http://t.co/0rTMNfMVQw'
6.51536E+17,10/6/15 23:14,Plen\xc3\xa1rio aprova urg\xc3\xaancia para projeto sobre gastos de munic\xc3\xadpios com pessoal https://t.co/RouffqXXB8 http://t.co/poqpTUOiPr'
6.51512E+17,10/6/15 21:38,Plen\xc3\xa1rio da @CamaraDeputados aprova urg\xc3\xaancia para projetos de combate a drogas e ao bullying https://t.co/qBhPCYLHsI'
6.51503E+17,10/6/15 21:03,#EmVotacao na @CamaraDeputados: Plen\xc3\xa1rio inicia Ordem do Dia para votar urg\xc3\xaancia de projeto antidrogas https://t.co/xk7i4mxEud'
6.51379E+17,10/6/15 12:48,RT @CamaraDeputados: Atividades desta ter\xc3\xa7a na C\xc3\xa2mara. http://t.co/Rr30igRkuD http://t.co/ZGSe8FrXfZ'
6.51046E+17,10/5/15 14:47,"Se houve algum movimento feito,foi sem meu conhecimento at\xc3\xa9 porque n\xc3\xa3o teria l\xc3\xb3gica pela experi\xc3\xaancia minha em telecomunica\xc3\xa7\xc3\xb5es.'"
6.51046E+17,10/5/15 14:46,"Mesmo assim movimento que n\xc3\xa3o contava com a minha concordancia,ja que n\xc3\xa3o queria voltar para trabalhar em governo'"
6.51046E+17,10/5/15 14:45,"A \xc3\xbanica coisa que me recordo do tempo dele de presidente foi o movimento de deputados para que eu retornasse a Telerj,empresa a qual presidi'"
6.51009E+17,10/5/15 12:19,RT @CamaraDeputados: Agenda das atividades desta semana na C\xc3\xa2mara dos Deputados. http://t.co/ks81ihl4bx http://t.co/DQcImE72vO'
6.50764E+17,10/4/15 20:07,Uma profiss\xc3\xa3o importante para o bem estar coletivo e manuten\xc3\xa7\xc3\xa3o da sa\xc3\xbade p\xc3\xbablica. Parab\xc3\xa9ns aos profissionais da \xc3\xa1rea! http://t.co/9EpngFSeiu'
6.50746E+17,10/4/15 18:53,"Parece piada,ao menos se decidam qual papel que viabiliza'"
6.50745E+17,10/4/15 18:52,Acho engra\xc3\xa7ado que ficam achando conspira\xc3\xa7\xc3\xa3o em tudo.Se eu aceitar e porque estou viabilizando e se rejeitar tanbem estou viaabilizando'
6.50744E+17,10/4/15 18:47,N\xc3\xa3o tenho qualquer outro papel que n\xc3\xa3o seja esse.Os que falam gostariam que eu mantivesse na gaveta sem decisao e isso n\xc3\xa3o ocorrera'
6.50744E+17,10/4/15 18:46,Se eu aceitar instaura se o processo.Se eu rejeitar cabe recurso e se n\xc3\xa3o houver recurso e arquivado'
6.50744E+17,10/4/15 18:45,"Quanto a outra mat\xc3\xa9ria tamb\xc3\xa9m da Folha sobre impeachment,esclareco que meu papel e t\xc3\xa3o somente aceitar ou rejeitar os pedidos'"
6.50743E+17,10/4/15 18:42,E nunca \xc3\xa9 demais lembrar que a chamada pauta bomba do reajuste do Judici\xc3\xa1rio n\xc3\xa3o foi criada pela Camara e sim pelo Senado que votou unanime'
6.50742E+17,10/4/15 18:39,J\xc3\xa1 defendi publicamente a manuten\xc3\xa7\xc3\xa3o dos vetos e a Camara estar\xc3\xa1 a disposi\xc3\xa7\xc3\xa3o para que se realize a aprecia\xc3\xa7\xc3\xa3o no momento que quiserem'
6.50742E+17,10/4/15 18:38,O que falei e que marcar ter\xc3\xa7a as 1130 para ter quorum e dificil no h\xc3\xa1bito da casa e isso pode fazer que acabe n\xc3\xa3o acontecendo'
6.50741E+17,10/4/15 18:37,N\xc3\xa3o tem qualquer sentido impedir apreciar os outros vetos na pr\xc3\xb3xima semana e por mim ser\xc3\xa3o apreciados'
6.50741E+17,10/4/15 18:36,Votar os vetos da reforma semana que vem ou daqui a 30 dias nada muda'
6.50741E+17,10/4/15 18:35,"Como o prazo para se alterar a lei eleitoral para valer nas pr\xc3\xb3ximas elei\xc3\xa7\xc3\xb5es se esgotou sexta dia 2,agora tanto faz'"
6.50741E+17,10/4/15 18:34,O veto do financiamento e o veto ao voto impresso'
6.50741E+17,10/4/15 18:34,"Nessa semana,a decis\xc3\xa3o dos lideres da Camara,foi de n\xc3\xa3o ter a sessao, em fun\xc3\xa7\xc3\xa3o de se querer apreciar os 2 vetos da reforma politica'"
6.5074E+17,10/4/15 18:32,"Mat\xc3\xa9ria da Folha de hj,fala que estou articulando para n\xc3\xa3o se votar vetos ter\xc3\xa7a feira, o que \xc3\xa9 absolutamente mentira'"
6.50357E+17,10/3/15 17:11,Seria muito mais correto que tentassem confirmar comigo antes de publicarem frases e atos atribu\xc3\xaddos a mim e que n\xc3\xa3o s\xc3\xa3o verdaadeiros'
6.50357E+17,10/3/15 17:10,Al\xc3\xa9m da frase tamb\xc3\xa9m n\xc3\xa3o procede as demais informa\xc3\xa7\xc3\xb5es publicadas na mesma nota'
6.50357E+17,10/3/15 17:09,"Boa tarde a todos.Quero desmentir a frase a mim atribuida,publicada na coluna Expresso da revista Epoca'"
6.4994E+17,10/2/15 13:31,"Esta data tem como objetivo a educa\xc3\xa7\xc3\xa3o pela paz, a solidariedade e o respeito pelos direitos humanos. http://t.co/zndvejaNos'"
6.49657E+17,10/1/15 18:46,@CamaraDeputados dispensa visto a estrangeiros durante Jogos Ol\xc3\xadmpicos e Paral\xc3\xadmpicos https://t.co/UQHFp6Wumm https://t.co/rsYGmhre6D'
6.4965E+17,10/1/15 18:21,Plen\xc3\xa1rio aprova concess\xc3\xa3o de anistia a multas por falta de extintor de inc\xc3\xaandio https://t.co/XbkKVxwgbG https://t.co/SUORv1rohp'
6.49649E+17,10/1/15 18:14,Cunha diz que vai analisar novos pedidos de #impeachment ainda hoje https://t.co/YZVOrza3dQ https://t.co/bLYVWfA4JK'
6.49634E+17,10/1/15 17:17,Plen\xc3\xa1rio da @CamaraDeputados aprova fim de pris\xc3\xa3o disciplinar para PM e bombeiro militar https://t.co/ST36vS7wfh http://t.co/7HR7sWiyUf'
6.49615E+17,10/1/15 16:00,"O idoso deve sempre ser valorizado e, acima de tudo, respeitado. http://t.co/L7rYwUFoCL'"
6.49517E+17,10/1/15 9:30,"""Que Deus aben\xc3\xa7oe a todos voc\xc3\xaas.""\n\n#Ver\xc3\xa1sQueUmFilhoTeuN\xc3\xa3oFoge\xc3\x80Luta http://t.co/8qEaR6A8KC'"
6.49354E+17,9/30/15 22:45,Aprovada urg\xc3\xaancia para projeto que anistia condutor multado por falta de extintor https://t.co/zPIUf5Dkxv http://t.co/RIjcq9Ms1U'
6.49344E+17,9/30/15 22:03,"Plen\xc3\xa1rio da @CamaraDeputados aprova MP que libera R$ 5,18 bilh\xc3\xb5es para o #Fies https://t.co/QVjGepzblY http://t.co/erk01aRgtQ'"
6.49332E+17,9/30/15 21:15,Aprovado texto-base de MP que prorroga contratos do setor el\xc3\xa9trico no Nordeste https://t.co/htMuIbur14 http://t.co/6esetW2Ti1'
6.49316E+17,9/30/15 20:11,Plen\xc3\xa1rio da @CamaraDeputados aprova emenda sobre seguro-desemprego do trabalhador rural https://t.co/Fc0n0TCjrz http://t.co/TSU1sZiI3n'
6.49295E+17,9/30/15 18:49,Plen\xc3\xa1rio da @CamaraDeputados aprova regra da \xe2\x80\x9cdesaposenta\xc3\xa7\xc3\xa3o\xe2\x80\x9d https://t.co/uUIKvHudkN http://t.co/2LphRSfdMD'
6.49275E+17,9/30/15 17:31,Plen\xc3\xa1rio da @CamaraDeputados aprova c\xc3\xa1lculo de #aposentadoria pela regra 85/95 https://t.co/DouAh2MexI http://t.co/gQxvYGQood'
6.49269E+17,9/30/15 17:05,Plen\xc3\xa1rio inicia Ordem do Dia para votar MP do novo c\xc3\xa1lculo de aposentadorias. Assista ao vivo http://t.co/TqfxogERxB http://t.co/PR7dYaLME7'
6.49195E+17,9/30/15 12:11,RT @CamaraDeputados: Pauta das atividades na C\xc3\xa2mara nesta quarta-feira. http://t.co/ISUXBhQjJi http://t.co/R7BjFsP3pm'
6.49008E+17,9/29/15 23:48,C\xc3\xa2mara aprova regulamenta\xc3\xa7\xc3\xa3o do turismo rural. Texto ser\xc3\xa1 enviado \xc3\xa0 san\xc3\xa7\xc3\xa3o presidencial https://t.co/gyDZ4trNkT http://t.co/tGripRHuAD'
6.48983E+17,9/29/15 22:09,Plen\xc3\xa1rio da @CamaraDeputados aprova urg\xc3\xaancia para cinco projetos sobre turismo https://t.co/IqWAW9LAnc http://t.co/nOgqsjELQz'
6.48978E+17,9/29/15 21:49,Plen\xc3\xa1rio inicia Ordem do Dia para votar projetos sobre turismo. Assista ao vivo: https://t.co/jbBJ2oEqaV http://t.co/XNTPeMnID9'
6.48958E+17,9/29/15 20:30,"Parab\xc3\xa9ns, Resende, pelo anivers\xc3\xa1rio! #EquipeCunha #OPovoMereceRespeito http://t.co/8CiOusGAi0'"
6.48869E+17,9/29/15 14:38,RT @CamaraDeputados: Pauta de atividades legislativas para esta ter\xc3\xa7a-feira. http://t.co/G52k2GzM1x http://t.co/YemS6vkjWr'
6.48642E+17,9/28/15 23:33,Mas n\xc3\xa3o poderia deixar de desmentir as insinua\xc3\xa7\xc3\xb5es de recebimento de qq vantagem. De quem quer que seja'
6.48641E+17,9/28/15 23:31,Desconheco teor de depoiementos e meu adv Ant\xc3\xb4nio Fernando de Souza cuidar\xc3\xa1 de responder na medida que conhe\xc3\xa7a o conteudo'
6.48641E+17,9/28/15 23:30,Boa noite a todos.Quero desmentir com veem\xc3\xaancia ter recebido qualquer valor de quem quer que seja referente \xc3\xa0s den\xc3\xbancias vinculadas'
6.48559E+17,9/28/15 18:04,A liberdade de dizer o que pensamos \xc3\xa9 um de nossos direito b\xc3\xa1sicos. http://t.co/Q43iFDB3Bw'
6.4849E+17,9/28/15 13:32,"Neste dia, em 1871, foi proclamada a Lei do Ventre Livre, importante passo rumo ao fim da escravid\xc3\xa3o http://t.co/2ZkOMdH0yP'"
6.48473E+17,9/28/15 12:22,RT @CamaraDeputados: Pauta de atividades desta semana na C\xc3\xa2mara dos Deputados. http://t.co/CaDdEXOuCS http://t.co/lNtrhkmCVb'
6.48128E+17,9/27/15 13:31,"Doar \xc3\xb3rg\xc3\xa3os \xc3\xa9 uma grande demontra\xc3\xa7\xc3\xa3o de amor ao pr\xc3\xb3ximo, que deve ser estimulada em nossa sociedade. http://t.co/XBiJCKQndl'"
6.47765E+17,9/26/15 13:31,"Segundo o IBGE, a surdez \xc3\xa9 uma defici\xc3\xaancia que atinge cerca de 5% da popula\xc3\xa7\xc3\xa3o brasileira. http://t.co/DHSxLHwWrV'"
6.47525E+17,9/25/15 21:34,Cunha defende limite constitucional para a carga tribut\xc3\xa1ria: https://t.co/ZArCsvB424 http://t.co/Dd3OnVCsB2'
6.47518E+17,9/25/15 21:08,"Em Goi\xc3\xa1s, Cunha visitou o Centro de Reabilita\xc3\xa7\xc3\xa3o e Readapta\xc3\xa7\xc3\xa3o Dr. Henrique Santillo, o CRER https://t.co/lmrKHA0Ht0 http://t.co/JfH7N2cbsb'"
6.47471E+17,9/25/15 18:03,"Parab\xc3\xa9ns, Mesquita, pelo anivers\xc3\xa1rio!\n#EquipeCunha #OPovoMereceRespeito http://t.co/KJKKE1o9xn'"
6.47403E+17,9/25/15 13:31,"De acordo com o Minist\xc3\xa9rio da Sa\xc3\xbade, no ano de 2013 mais de 42 mil pessoas morreram em acidentes de tr\xc3\xa2nsito. http://t.co/Xq6WkFZaCk'"
6.47353E+17,9/25/15 10:13,"A parte de opini\xc3\xa3o e an\xc3\xa1lise cada um faz a que quiser,so n\xc3\xa3o fa\xc3\xa7am atrav\xc3\xa9s de di\xc3\xa1logos inexistentes e conte\xc3\xbado menntiroso'"
6.47353E+17,9/25/15 10:12,"Al\xc3\xa9m disso,nunca me ocupei de discutir as candidaturas do partido as prefeituras no estado'"
6.47353E+17,9/25/15 10:11,"E ontem havia sessao na Camara,onde inclusive o l\xc3\xadder da bancada estava e logo n\xc3\xa3o poderia eu estar quinta de manh\xc3\xa3 em evento no Rio'"
6.47352E+17,9/25/15 10:10,"Aqueles que defendem a manuten\xc3\xa7\xc3\xa3o do partido no governo,nao deveriam faze-lo aapenas se tiverem mais ou menos cargos'"
6.47352E+17,9/25/15 10:09,"Defendi e defendo que no congresso ou convencao nacional,o PMDB saia do governo e n\xc3\xa3o ficar nessaa posi\xc3\xa7\xc3\xa3o mesquinha de barganhar cargos'"
6.47352E+17,9/25/15 10:08,"Que o autor da mat\xc3\xa9ria esteja preocupado em colocar as suas opini\xc3\xb5es em evidencia,nao significa fantasiar os fatos e inventar di\xc3\xa1logos'"
6.47352E+17,9/25/15 10:07,Agora esse suposto di\xc3\xa1logo com o l\xc3\xadder da bancada e absolutamente mentiroso.Ele simplesmente n\xc3\xa3o existiu e n\xc3\xa3o interferi junto a bancada'
6.47351E+17,9/25/15 10:06,N\xc3\xa3o quis participar de qualquer debate sobre reforma ministerial e de fato recebi convite da presidente a qual expliquei n\xc3\xa3o poder atender'
6.47351E+17,9/25/15 10:04,Bom dia a todos.Materia hj do jornal. O GLOBO ccontem ilacoes e di\xc3\xa1logos inexistentes que merecem serem desmentidos'
6.4688E+17,9/24/15 2:53,Deputados aprovam prorroga\xc3\xa7\xc3\xa3o por 20 anos de contratos de lot\xc3\xa9ricas https://t.co/Ud8POqUgSY http://t.co/v5dXfeGShF'
6.46872E+17,9/24/15 2:21,Plen\xc3\xa1rio da @CamaraDeputados aprova pena maior para motorista que matar sob efeito de \xc3\xa1lcool https://t.co/dSCXDVwOvb http://t.co/SRiuCuGxr6'
6.46803E+17,9/23/15 21:48,Aprovada aposentadoria compuls\xc3\xb3ria aos 75 anos; projeto volta ao @SenadoFederal https://t.co/oJ2TPJ6SVS'
6.46786E+17,9/23/15 20:38,Plen\xc3\xa1rio inicia debate sobre aposentadoria compuls\xc3\xb3ria de servidor aos 75. Assista ao vivo: http://t.co/G1j8MImxU9'
6.46785E+17,9/23/15 20:34,Cunha anuncia comiss\xc3\xa3o especial para analisar cumulatividade do Pis/Cofins https://t.co/7dmLdOvtQV http://t.co/noMVIwCNp0'
6.46727E+17,9/23/15 16:45,Cunha recebe prefeitos do Maranh\xc3\xa3o que pedem an\xc3\xa1lise do novo c\xc3\xb3digo de minera\xc3\xa7\xc3\xa3o https://t.co/JSgHkZ1BCJ http://t.co/regCFgQreC'
6.46678E+17,9/23/15 13:31,Mulheres e crian\xc3\xa7as representam 98% das v\xc3\xadtimas de tr\xc3\xa1fico de seres humanos. http://t.co/iURTdqkcNH'
6.46654E+17,9/23/15 11:56,RT @CamaraDeputados: Pauta de atividades da C\xc3\xa2mara para esta quarta-feira. http://t.co/vB4k5Avjq9 http://t.co/8mrpgtT45N'
6.46465E+17,9/22/15 23:23,@CamaraDeputados aprova PEC do #PactoFederativo em segundo turno https://t.co/loS0lh3pqk http://t.co/qmQPqP58GI'
6.46428E+17,9/22/15 20:58,Plen\xc3\xa1rio inicia Ordem do Dia e analisa aposentadoria de fot\xc3\xb3grafos. Assista ao vivo: http://t.co/t38QSmC0yg http://t.co/W6XyQJHLL9'
6.46396E+17,9/22/15 18:50,Eduardo Cunha diz que parecer sobre impeachment dever\xc3\xa1 ser lido em Plen\xc3\xa1rio na quinta https://t.co/4OZTKZPgzO http://t.co/CPWzdFO2Om'
6.46316E+17,9/22/15 13:31,"Devemos valorizar a juventude brasileira, que possui um papel \nimportante na sociedade e representa o futuro do pa\xc3\xads http://t.co/f0kGU4pRmE'"
